STATIONS_ID;MESS_DATUM;QN_7;SD_SO;eor
       2812;2018121904;   10;  0.00;eor
       2812;2018121905;   10;  0.00;eor
       2812;2018121906;   10;  0.00;eor
       2812;2018121907;   10;  0.00;eor
       2812;2018121908;   10;  0.00;eor
       2812;2018121909;   10;  0.00;eor
       2812;2018121910;   10;  0.00;eor
       2812;2018121911;   10;  0.00;eor
       2812;2018121912;   10;  0.00;eor
       2812;2018121913;   10;  0.00;eor
       2812;2018121914;   10;  4.00;eor
       2812;2018121915;   10;  0.00;eor
       2812;2018121916;   10;  0.00;eor
       2812;2018121917;   10;  0.00;eor
       2812;2018121918;   10;  0.00;eor
       2812;2018121919;   10;  0.00;eor
       2812;2018121920;   10;  0.00;eor
       2812;2018122003;   10;  0.00;eor
       2812;2018122004;   10;  0.00;eor
       2812;2018122005;   10;  0.00;eor
       2812;2018122006;   10;  0.00;eor
       2812;2018122007;   10;  0.00;eor
       2812;2018122008;   10;  0.00;eor
       2812;2018122009;   10;  0.00;eor
       2812;2018122010;   10;  9.00;eor
       2812;2018122011;   10;  0.00;eor
       2812;2018122012;   10;  0.00;eor
       2812;2018122013;   10;  8.00;eor
       2812;2018122014;   10; 13.00;eor
       2812;2018122015;   10;  4.00;eor
       2812;2018122016;   10;  8.00;eor
       2812;2018122017;   10;  0.00;eor
       2812;2018122018;   10;  0.00;eor
       2812;2018122019;   10;  0.00;eor
       2812;2018122020;   10;  0.00;eor
       2812;2018122103;   10;  0.00;eor
       2812;2018122104;   10;  0.00;eor
       2812;2018122105;   10;  0.00;eor
       2812;2018122106;   10;  0.00;eor
       2812;2018122107;   10;  0.00;eor
       2812;2018122108;   10;  0.00;eor
       2812;2018122109;   10;  0.00;eor
       2812;2018122110;   10;  0.00;eor
       2812;2018122111;   10;  0.00;eor
       2812;2018122112;   10;  0.00;eor
       2812;2018122113;   10;  0.00;eor
       2812;2018122114;   10;  0.00;eor
       2812;2018122115;   10;  0.00;eor
       2812;2018122116;   10;  0.00;eor
       2812;2018122117;   10;  0.00;eor
       2812;2018122118;   10;  0.00;eor
       2812;2018122119;   10;  0.00;eor
       2812;2018122120;   10;  0.00;eor
       2812;2018122203;   10;  0.00;eor
       2812;2018122204;   10;  0.00;eor
       2812;2018122205;   10;  0.00;eor
       2812;2018122206;   10;  0.00;eor
       2812;2018122207;   10;  0.00;eor
       2812;2018122208;   10;  0.00;eor
       2812;2018122209;   10;  0.00;eor
       2812;2018122210;   10;  0.00;eor
       2812;2018122211;   10;  0.00;eor
       2812;2018122212;   10;  0.00;eor
       2812;2018122213;   10;  0.00;eor
       2812;2018122214;   10;  0.00;eor
       2812;2018122215;   10;  1.00;eor
       2812;2018122216;   10;  0.00;eor
       2812;2018122217;   10;  0.00;eor
       2812;2018122218;   10;  0.00;eor
       2812;2018122219;   10;  0.00;eor
       2812;2018122220;   10;  0.00;eor
       2812;2018122303;   10;  0.00;eor
       2812;2018122304;   10;  0.00;eor
       2812;2018122305;   10;  0.00;eor
       2812;2018122306;   10;  0.00;eor
       2812;2018122307;   10;  0.00;eor
       2812;2018122308;   10;  0.00;eor
       2812;2018122309;   10;  0.00;eor
       2812;2018122310;   10;  0.00;eor
       2812;2018122311;   10;  0.00;eor
       2812;2018122312;   10;  0.00;eor
       2812;2018122313;   10;  0.00;eor
       2812;2018122314;   10;  0.00;eor
       2812;2018122315;   10;  0.00;eor
       2812;2018122316;   10;  0.00;eor
       2812;2018122317;   10;  0.00;eor
       2812;2018122318;   10;  0.00;eor
       2812;2018122319;   10;  0.00;eor
       2812;2018122320;   10;  0.00;eor
       2812;2018122403;   10;  0.00;eor
       2812;2018122404;   10;  0.00;eor
       2812;2018122405;   10;  0.00;eor
       2812;2018122406;   10;  0.00;eor
       2812;2018122407;   10;  0.00;eor
       2812;2018122408;   10;  0.00;eor
       2812;2018122409;   10;  0.00;eor
       2812;2018122410;   10;  0.00;eor
       2812;2018122411;   10;  0.00;eor
       2812;2018122412;   10; 15.00;eor
       2812;2018122413;   10;  0.00;eor
       2812;2018122414;   10;  0.00;eor
       2812;2018122415;   10;  0.00;eor
       2812;2018122416;   10;  0.00;eor
       2812;2018122417;   10;  0.00;eor
       2812;2018122418;   10;  0.00;eor
       2812;2018122419;   10;  0.00;eor
       2812;2018122420;   10;  0.00;eor
       2812;2018122503;   10;  0.00;eor
       2812;2018122504;   10;  0.00;eor
       2812;2018122505;   10;  0.00;eor
       2812;2018122506;   10;  0.00;eor
       2812;2018122507;   10;  0.00;eor
       2812;2018122508;   10;  0.00;eor
       2812;2018122509;   10;  0.00;eor
       2812;2018122510;   10;  0.00;eor
       2812;2018122511;   10;  0.00;eor
       2812;2018122512;   10;  0.00;eor
       2812;2018122513;   10;  0.00;eor
       2812;2018122514;   10;  0.00;eor
       2812;2018122515;   10;  0.00;eor
       2812;2018122516;   10;  0.00;eor
       2812;2018122517;   10;  0.00;eor
       2812;2018122518;   10;  0.00;eor
       2812;2018122519;   10;  0.00;eor
       2812;2018122520;   10;  0.00;eor
       2812;2018122603;   10;  0.00;eor
       2812;2018122604;   10;  0.00;eor
       2812;2018122605;   10;  0.00;eor
       2812;2018122606;   10;  0.00;eor
       2812;2018122607;   10;  0.00;eor
       2812;2018122608;   10;  0.00;eor
       2812;2018122609;   10;  0.00;eor
       2812;2018122610;   10;  0.00;eor
       2812;2018122611;   10;  0.00;eor
       2812;2018122612;   10;  0.00;eor
       2812;2018122613;   10;  0.00;eor
       2812;2018122614;   10;  0.00;eor
       2812;2018122615;   10;  0.00;eor
       2812;2018122616;   10;  0.00;eor
       2812;2018122617;   10;  0.00;eor
       2812;2018122618;   10;  0.00;eor
       2812;2018122619;   10;  0.00;eor
       2812;2018122620;   10;  0.00;eor
       2812;2018122703;   10;  0.00;eor
       2812;2018122704;   10;  0.00;eor
       2812;2018122705;   10;  0.00;eor
       2812;2018122706;   10;  0.00;eor
       2812;2018122707;   10;  0.00;eor
       2812;2018122708;   10;  0.00;eor
       2812;2018122709;   10;  0.00;eor
       2812;2018122710;   10;  0.00;eor
       2812;2018122711;   10;  0.00;eor
       2812;2018122712;   10;  0.00;eor
       2812;2018122713;   10;  0.00;eor
       2812;2018122714;   10;  0.00;eor
       2812;2018122715;   10;  0.00;eor
       2812;2018122716;   10;  0.00;eor
       2812;2018122717;   10;  0.00;eor
       2812;2018122718;   10;  0.00;eor
       2812;2018122719;   10;  0.00;eor
       2812;2018122720;   10;  0.00;eor
       2812;2018122803;   10;  0.00;eor
       2812;2018122804;   10;  0.00;eor
       2812;2018122805;   10;  0.00;eor
       2812;2018122806;   10;  0.00;eor
       2812;2018122807;   10;  0.00;eor
       2812;2018122808;   10;  0.00;eor
       2812;2018122809;   10;  0.00;eor
       2812;2018122810;   10;  0.00;eor
       2812;2018122811;   10;  0.00;eor
       2812;2018122812;   10;  0.00;eor
       2812;2018122813;   10;  0.00;eor
       2812;2018122814;   10;  0.00;eor
       2812;2018122815;   10;  0.00;eor
       2812;2018122816;   10;  0.00;eor
       2812;2018122817;   10;  0.00;eor
       2812;2018122818;   10;  0.00;eor
       2812;2018122819;   10;  0.00;eor
       2812;2018122820;   10;  0.00;eor
       2812;2018122903;   10;  0.00;eor
       2812;2018122904;   10;  0.00;eor
       2812;2018122905;   10;  0.00;eor
       2812;2018122906;   10;  0.00;eor
       2812;2018122907;   10;  0.00;eor
       2812;2018122908;   10;  0.00;eor
       2812;2018122909;   10;  0.00;eor
       2812;2018122910;   10;  0.00;eor
       2812;2018122911;   10;  0.00;eor
       2812;2018122912;   10;  0.00;eor
       2812;2018122913;   10;  0.00;eor
       2812;2018122914;   10;  0.00;eor
       2812;2018122915;   10; 29.00;eor
       2812;2018122916;   10;  0.00;eor
       2812;2018122917;   10;  0.00;eor
       2812;2018122918;   10;  0.00;eor
       2812;2018122919;   10;  0.00;eor
       2812;2018122920;   10;  0.00;eor
       2812;2018123003;   10;  0.00;eor
       2812;2018123004;   10;  0.00;eor
       2812;2018123005;   10;  0.00;eor
       2812;2018123006;   10;  0.00;eor
       2812;2018123007;   10;  0.00;eor
       2812;2018123008;   10;  0.00;eor
       2812;2018123009;   10;  0.00;eor
       2812;2018123010;   10;  0.00;eor
       2812;2018123011;   10;  0.00;eor
       2812;2018123012;   10;  0.00;eor
       2812;2018123013;   10;  0.00;eor
       2812;2018123014;   10;  0.00;eor
       2812;2018123015;   10;  0.00;eor
       2812;2018123016;   10;  0.00;eor
       2812;2018123017;   10;  0.00;eor
       2812;2018123018;   10;  0.00;eor
       2812;2018123019;   10;  0.00;eor
       2812;2018123020;   10;  0.00;eor
       2812;2018123103;   10;  0.00;eor
       2812;2018123104;   10;  0.00;eor
       2812;2018123105;   10;  0.00;eor
       2812;2018123106;   10;  0.00;eor
       2812;2018123107;   10;  0.00;eor
       2812;2018123108;   10;  0.00;eor
       2812;2018123109;   10;  0.00;eor
       2812;2018123110;   10;  0.00;eor
       2812;2018123111;   10;  0.00;eor
       2812;2018123112;   10;  0.00;eor
       2812;2018123113;   10;  0.00;eor
       2812;2018123114;   10;  0.00;eor
       2812;2018123115;   10;  0.00;eor
       2812;2018123116;   10;  0.00;eor
       2812;2018123117;   10;  0.00;eor
       2812;2018123118;   10;  0.00;eor
       2812;2018123119;   10;  0.00;eor
       2812;2018123120;   10;  0.00;eor
       2812;2019010103;   10;  0.00;eor
       2812;2019010104;   10;  0.00;eor
       2812;2019010105;   10;  0.00;eor
       2812;2019010106;   10;  0.00;eor
       2812;2019010107;   10;  0.00;eor
       2812;2019010108;   10;  0.00;eor
       2812;2019010109;   10;  0.00;eor
       2812;2019010110;   10;  0.00;eor
       2812;2019010111;   10;  0.00;eor
       2812;2019010112;   10;  0.00;eor
       2812;2019010113;   10;  0.00;eor
       2812;2019010114;   10;  0.00;eor
       2812;2019010115;   10;  0.00;eor
       2812;2019010116;   10;  0.00;eor
       2812;2019010117;   10;  0.00;eor
       2812;2019010118;   10;  0.00;eor
       2812;2019010119;   10;  0.00;eor
       2812;2019010120;   10;  0.00;eor
       2812;2019010203;   10;  0.00;eor
       2812;2019010204;   10;  0.00;eor
       2812;2019010205;   10;  0.00;eor
       2812;2019010206;   10;  0.00;eor
       2812;2019010207;   10;  0.00;eor
       2812;2019010208;   10;  0.00;eor
       2812;2019010209;   10;  0.00;eor
       2812;2019010210;   10;  0.00;eor
       2812;2019010211;   10;  0.00;eor
       2812;2019010212;   10;  0.00;eor
       2812;2019010213;   10; 10.00;eor
       2812;2019010214;   10;  0.00;eor
       2812;2019010215;   10; 44.00;eor
       2812;2019010216;   10; 11.00;eor
       2812;2019010217;   10;  0.00;eor
       2812;2019010218;   10;  0.00;eor
       2812;2019010219;   10;  0.00;eor
       2812;2019010220;   10;  0.00;eor
       2812;2019010303;   10;  0.00;eor
       2812;2019010304;   10;  0.00;eor
       2812;2019010305;   10;  0.00;eor
       2812;2019010306;   10;  0.00;eor
       2812;2019010307;   10;  0.00;eor
       2812;2019010308;   10;  0.00;eor
       2812;2019010309;   10; 42.00;eor
       2812;2019010310;   10; 26.00;eor
       2812;2019010311;   10;  0.00;eor
       2812;2019010312;   10;  0.00;eor
       2812;2019010313;   10;  0.00;eor
       2812;2019010314;   10;  0.00;eor
       2812;2019010315;   10;  0.00;eor
       2812;2019010316;   10;  0.00;eor
       2812;2019010317;   10;  0.00;eor
       2812;2019010318;   10;  0.00;eor
       2812;2019010319;   10;  0.00;eor
       2812;2019010320;   10;  0.00;eor
       2812;2019010403;   10;  0.00;eor
       2812;2019010404;   10;  0.00;eor
       2812;2019010405;   10;  0.00;eor
       2812;2019010406;   10;  0.00;eor
       2812;2019010407;   10;  0.00;eor
       2812;2019010408;   10;  0.00;eor
       2812;2019010409;   10;  0.00;eor
       2812;2019010410;   10; 56.00;eor
       2812;2019010411;   10; 21.00;eor
       2812;2019010412;   10; 26.00;eor
       2812;2019010413;   10; 45.00;eor
       2812;2019010414;   10;  1.00;eor
       2812;2019010415;   10;  0.00;eor
       2812;2019010416;   10;  0.00;eor
       2812;2019010417;   10;  0.00;eor
       2812;2019010418;   10;  0.00;eor
       2812;2019010419;   10;  0.00;eor
       2812;2019010420;   10;  0.00;eor
       2812;2019010503;   10;  0.00;eor
       2812;2019010504;   10;  0.00;eor
       2812;2019010505;   10;  0.00;eor
       2812;2019010506;   10;  0.00;eor
       2812;2019010507;   10;  0.00;eor
       2812;2019010508;   10;  0.00;eor
       2812;2019010509;   10;  0.00;eor
       2812;2019010510;   10;  0.00;eor
       2812;2019010511;   10;  0.00;eor
       2812;2019010512;   10;  0.00;eor
       2812;2019010513;   10;  0.00;eor
       2812;2019010514;   10;  0.00;eor
       2812;2019010515;   10;  0.00;eor
       2812;2019010516;   10;  0.00;eor
       2812;2019010517;   10;  0.00;eor
       2812;2019010518;   10;  0.00;eor
       2812;2019010519;   10;  0.00;eor
       2812;2019010520;   10;  0.00;eor
       2812;2019010603;   10;  0.00;eor
       2812;2019010604;   10;  0.00;eor
       2812;2019010605;   10;  0.00;eor
       2812;2019010606;   10;  0.00;eor
       2812;2019010607;   10;  0.00;eor
       2812;2019010608;   10;  0.00;eor
       2812;2019010609;   10;  0.00;eor
       2812;2019010610;   10;  0.00;eor
       2812;2019010611;   10;  0.00;eor
       2812;2019010612;   10;  0.00;eor
       2812;2019010613;   10;  0.00;eor
       2812;2019010614;   10;  0.00;eor
       2812;2019010615;   10;  0.00;eor
       2812;2019010616;   10;  0.00;eor
       2812;2019010617;   10;  0.00;eor
       2812;2019010618;   10;  0.00;eor
       2812;2019010619;   10;  0.00;eor
       2812;2019010620;   10;  0.00;eor
       2812;2019010703;   10;  0.00;eor
       2812;2019010704;   10;  0.00;eor
       2812;2019010705;   10;  0.00;eor
       2812;2019010706;   10;  0.00;eor
       2812;2019010707;   10;  0.00;eor
       2812;2019010708;   10;  0.00;eor
       2812;2019010709;   10;  0.00;eor
       2812;2019010710;   10;  0.00;eor
       2812;2019010711;   10;  0.00;eor
       2812;2019010712;   10;  0.00;eor
       2812;2019010713;   10;  0.00;eor
       2812;2019010714;   10;  0.00;eor
       2812;2019010715;   10;  0.00;eor
       2812;2019010716;   10;  0.00;eor
       2812;2019010717;   10;  0.00;eor
       2812;2019010718;   10;  0.00;eor
       2812;2019010719;   10;  0.00;eor
       2812;2019010720;   10;  0.00;eor
       2812;2019010803;   10;  0.00;eor
       2812;2019010804;   10;  0.00;eor
       2812;2019010805;   10;  0.00;eor
       2812;2019010806;   10;  0.00;eor
       2812;2019010807;   10;  0.00;eor
       2812;2019010808;   10;  0.00;eor
       2812;2019010809;   10;  0.00;eor
       2812;2019010810;   10;  0.00;eor
       2812;2019010811;   10;  0.00;eor
       2812;2019010812;   10;  0.00;eor
       2812;2019010813;   10;  6.00;eor
       2812;2019010814;   10; 21.00;eor
       2812;2019010815;   10;  0.00;eor
       2812;2019010816;   10;  0.00;eor
       2812;2019010817;   10;  0.00;eor
       2812;2019010818;   10;  0.00;eor
       2812;2019010819;   10;  0.00;eor
       2812;2019010820;   10;  0.00;eor
       2812;2019010903;   10;  0.00;eor
       2812;2019010904;   10;  0.00;eor
       2812;2019010905;   10;  0.00;eor
       2812;2019010906;   10;  0.00;eor
       2812;2019010907;   10;  0.00;eor
       2812;2019010908;   10;  0.00;eor
       2812;2019010909;   10;  0.00;eor
       2812;2019010910;   10;  4.00;eor
       2812;2019010911;   10;  3.00;eor
       2812;2019010912;   10;  0.00;eor
       2812;2019010913;   10;  9.00;eor
       2812;2019010914;   10;  5.00;eor
       2812;2019010915;   10;  0.00;eor
       2812;2019010916;   10; 17.00;eor
       2812;2019010917;   10;  0.00;eor
       2812;2019010918;   10;  0.00;eor
       2812;2019010919;   10;  0.00;eor
       2812;2019010920;   10;  0.00;eor
       2812;2019011003;   10;  0.00;eor
       2812;2019011004;   10;  0.00;eor
       2812;2019011005;   10;  0.00;eor
       2812;2019011006;   10;  0.00;eor
       2812;2019011007;   10;  0.00;eor
       2812;2019011008;   10;  0.00;eor
       2812;2019011009;   10;  0.00;eor
       2812;2019011010;   10;  0.00;eor
       2812;2019011011;   10;  0.00;eor
       2812;2019011012;   10;  0.00;eor
       2812;2019011013;   10;  0.00;eor
       2812;2019011014;   10;  0.00;eor
       2812;2019011015;   10;  0.00;eor
       2812;2019011016;   10;  0.00;eor
       2812;2019011017;   10;  0.00;eor
       2812;2019011018;   10;  0.00;eor
       2812;2019011019;   10;  0.00;eor
       2812;2019011020;   10;  0.00;eor
       2812;2019011103;   10;  0.00;eor
       2812;2019011104;   10;  0.00;eor
       2812;2019011105;   10;  0.00;eor
       2812;2019011106;   10;  0.00;eor
       2812;2019011107;   10;  0.00;eor
       2812;2019011108;   10;  0.00;eor
       2812;2019011109;   10;  0.00;eor
       2812;2019011110;   10;  0.00;eor
       2812;2019011111;   10;  0.00;eor
       2812;2019011112;   10;  0.00;eor
       2812;2019011113;   10;  0.00;eor
       2812;2019011114;   10;  0.00;eor
       2812;2019011115;   10;  0.00;eor
       2812;2019011116;   10;  0.00;eor
       2812;2019011117;   10;  0.00;eor
       2812;2019011118;   10;  0.00;eor
       2812;2019011119;   10;  0.00;eor
       2812;2019011120;   10;  0.00;eor
       2812;2019011203;   10;  0.00;eor
       2812;2019011204;   10;  0.00;eor
       2812;2019011205;   10;  0.00;eor
       2812;2019011206;   10;  0.00;eor
       2812;2019011207;   10;  0.00;eor
       2812;2019011208;   10;  0.00;eor
       2812;2019011209;   10;  0.00;eor
       2812;2019011210;   10;  0.00;eor
       2812;2019011211;   10;  0.00;eor
       2812;2019011212;   10;  0.00;eor
       2812;2019011213;   10;  0.00;eor
       2812;2019011214;   10;  0.00;eor
       2812;2019011215;   10;  0.00;eor
       2812;2019011216;   10;  0.00;eor
       2812;2019011217;   10;  0.00;eor
       2812;2019011218;   10;  0.00;eor
       2812;2019011219;   10;  0.00;eor
       2812;2019011220;   10;  0.00;eor
       2812;2019011303;   10;  0.00;eor
       2812;2019011304;   10;  0.00;eor
       2812;2019011305;   10;  0.00;eor
       2812;2019011306;   10;  0.00;eor
       2812;2019011307;   10;  0.00;eor
       2812;2019011308;   10;  0.00;eor
       2812;2019011309;   10;  0.00;eor
       2812;2019011310;   10;  0.00;eor
       2812;2019011311;   10;  0.00;eor
       2812;2019011312;   10;  0.00;eor
       2812;2019011313;   10;  0.00;eor
       2812;2019011314;   10;  0.00;eor
       2812;2019011315;   10;  0.00;eor
       2812;2019011316;   10;  0.00;eor
       2812;2019011317;   10;  0.00;eor
       2812;2019011318;   10;  0.00;eor
       2812;2019011319;   10;  0.00;eor
       2812;2019011320;   10;  0.00;eor
       2812;2019011403;   10;  0.00;eor
       2812;2019011404;   10;  0.00;eor
       2812;2019011405;   10;  0.00;eor
       2812;2019011406;   10;  0.00;eor
       2812;2019011407;   10;  0.00;eor
       2812;2019011408;   10;  0.00;eor
       2812;2019011409;   10;  0.00;eor
       2812;2019011410;   10; 17.00;eor
       2812;2019011411;   10;  0.00;eor
       2812;2019011412;   10;  0.00;eor
       2812;2019011413;   10;  0.00;eor
       2812;2019011414;   10;  0.00;eor
       2812;2019011415;   10;  0.00;eor
       2812;2019011416;   10;  0.00;eor
       2812;2019011417;   10;  0.00;eor
       2812;2019011418;   10;  0.00;eor
       2812;2019011419;   10;  0.00;eor
       2812;2019011420;   10;  0.00;eor
       2812;2019011503;   10;  0.00;eor
       2812;2019011504;   10;  0.00;eor
       2812;2019011505;   10;  0.00;eor
       2812;2019011506;   10;  0.00;eor
       2812;2019011507;   10;  0.00;eor
       2812;2019011508;   10;  0.00;eor
       2812;2019011509;   10;  5.00;eor
       2812;2019011510;   10; 35.00;eor
       2812;2019011511;   10;  5.00;eor
       2812;2019011512;   10;  0.00;eor
       2812;2019011513;   10;  0.00;eor
       2812;2019011514;   10;  0.00;eor
       2812;2019011515;   10;  0.00;eor
       2812;2019011516;   10;  0.00;eor
       2812;2019011517;   10;  0.00;eor
       2812;2019011518;   10;  0.00;eor
       2812;2019011519;   10;  0.00;eor
       2812;2019011520;   10;  0.00;eor
       2812;2019011603;   10;  0.00;eor
       2812;2019011604;   10;  0.00;eor
       2812;2019011605;   10;  0.00;eor
       2812;2019011606;   10;  0.00;eor
       2812;2019011607;   10;  0.00;eor
       2812;2019011608;   10;  0.00;eor
       2812;2019011609;   10; 27.00;eor
       2812;2019011610;   10; 60.00;eor
       2812;2019011611;   10; 60.00;eor
       2812;2019011612;   10; 60.00;eor
       2812;2019011613;   10; 46.00;eor
       2812;2019011614;   10;  9.00;eor
       2812;2019011615;   10; 13.00;eor
       2812;2019011616;   10;  4.00;eor
       2812;2019011617;   10;  0.00;eor
       2812;2019011618;   10;  0.00;eor
       2812;2019011619;   10;  0.00;eor
       2812;2019011620;   10;  0.00;eor
       2812;2019011703;   10;  0.00;eor
       2812;2019011704;   10;  0.00;eor
       2812;2019011705;   10;  0.00;eor
       2812;2019011706;   10;  0.00;eor
       2812;2019011707;   10;  0.00;eor
       2812;2019011708;   10;  0.00;eor
       2812;2019011709;   10;  0.00;eor
       2812;2019011710;   10;  0.00;eor
       2812;2019011711;   10;  0.00;eor
       2812;2019011712;   10;  0.00;eor
       2812;2019011713;   10; 11.00;eor
       2812;2019011714;   10; 33.00;eor
       2812;2019011715;   10; 21.00;eor
       2812;2019011716;   10; 14.00;eor
       2812;2019011717;   10;  0.00;eor
       2812;2019011718;   10;  0.00;eor
       2812;2019011719;   10;  0.00;eor
       2812;2019011720;   10;  0.00;eor
       2812;2019011803;   10;  0.00;eor
       2812;2019011804;   10;  0.00;eor
       2812;2019011805;   10;  0.00;eor
       2812;2019011806;   10;  0.00;eor
       2812;2019011807;   10;  0.00;eor
       2812;2019011808;   10;  0.00;eor
       2812;2019011809;   10;  0.00;eor
       2812;2019011810;   10;  0.00;eor
       2812;2019011811;   10; 46.00;eor
       2812;2019011812;   10;  4.00;eor
       2812;2019011813;   10; 46.00;eor
       2812;2019011814;   10; 46.00;eor
       2812;2019011815;   10; 11.00;eor
       2812;2019011816;   10;  0.00;eor
       2812;2019011817;   10;  0.00;eor
       2812;2019011818;   10;  0.00;eor
       2812;2019011819;   10;  0.00;eor
       2812;2019011820;   10;  0.00;eor
       2812;2019011903;   10;  0.00;eor
       2812;2019011904;   10;  0.00;eor
       2812;2019011905;   10;  0.00;eor
       2812;2019011906;   10;  0.00;eor
       2812;2019011907;   10;  0.00;eor
       2812;2019011908;   10;  0.00;eor
       2812;2019011909;   10; 47.00;eor
       2812;2019011910;   10; 50.00;eor
       2812;2019011911;   10;  3.00;eor
       2812;2019011912;   10; 58.00;eor
       2812;2019011913;   10; 60.00;eor
       2812;2019011914;   10; 60.00;eor
       2812;2019011915;   10; 60.00;eor
       2812;2019011916;   10; 33.00;eor
       2812;2019011917;   10;  0.00;eor
       2812;2019011918;   10;  0.00;eor
       2812;2019011919;   10;  0.00;eor
       2812;2019011920;   10;  0.00;eor
       2812;2019012003;   10;  0.00;eor
       2812;2019012004;   10;  0.00;eor
       2812;2019012005;   10;  0.00;eor
       2812;2019012006;   10;  0.00;eor
       2812;2019012007;   10;  0.00;eor
       2812;2019012008;   10;  0.00;eor
       2812;2019012009;   10;  0.00;eor
       2812;2019012010;   10;  0.00;eor
       2812;2019012011;   10;  0.00;eor
       2812;2019012012;   10;  0.00;eor
       2812;2019012013;   10;  0.00;eor
       2812;2019012014;   10;  0.00;eor
       2812;2019012015;   10;  0.00;eor
       2812;2019012016;   10;  0.00;eor
       2812;2019012017;   10;  0.00;eor
       2812;2019012018;   10;  0.00;eor
       2812;2019012019;   10;  0.00;eor
       2812;2019012020;   10;  0.00;eor
       2812;2019012103;   10;  0.00;eor
       2812;2019012104;   10;  0.00;eor
       2812;2019012105;   10;  0.00;eor
       2812;2019012106;   10;  0.00;eor
       2812;2019012107;   10;  0.00;eor
       2812;2019012108;   10;  0.00;eor
       2812;2019012109;   10;  0.00;eor
       2812;2019012110;   10;  0.00;eor
       2812;2019012111;   10;  0.00;eor
       2812;2019012112;   10;  0.00;eor
       2812;2019012113;   10;  0.00;eor
       2812;2019012114;   10;  0.00;eor
       2812;2019012115;   10;  0.00;eor
       2812;2019012116;   10;  0.00;eor
       2812;2019012117;   10;  0.00;eor
       2812;2019012118;   10;  0.00;eor
       2812;2019012119;   10;  0.00;eor
       2812;2019012120;   10;  0.00;eor
       2812;2019012203;   10;  0.00;eor
       2812;2019012204;   10;  0.00;eor
       2812;2019012205;   10;  0.00;eor
       2812;2019012206;   10;  0.00;eor
       2812;2019012207;   10;  0.00;eor
       2812;2019012208;   10;  0.00;eor
       2812;2019012209;   10;  0.00;eor
       2812;2019012210;   10;  0.00;eor
       2812;2019012211;   10;  0.00;eor
       2812;2019012212;   10;  0.00;eor
       2812;2019012213;   10;  0.00;eor
       2812;2019012214;   10;  0.00;eor
       2812;2019012215;   10;  0.00;eor
       2812;2019012216;   10;  0.00;eor
       2812;2019012217;   10;  0.00;eor
       2812;2019012218;   10;  0.00;eor
       2812;2019012219;   10;  0.00;eor
       2812;2019012220;   10;  0.00;eor
       2812;2019012303;   10;  0.00;eor
       2812;2019012304;   10;  0.00;eor
       2812;2019012305;   10;  0.00;eor
       2812;2019012306;   10;  0.00;eor
       2812;2019012307;   10;  0.00;eor
       2812;2019012308;   10;  0.00;eor
       2812;2019012309;   10;  0.00;eor
       2812;2019012310;   10;  0.00;eor
       2812;2019012311;   10;  0.00;eor
       2812;2019012312;   10;  0.00;eor
       2812;2019012313;   10;  0.00;eor
       2812;2019012314;   10;  0.00;eor
       2812;2019012315;   10;  0.00;eor
       2812;2019012316;   10;  0.00;eor
       2812;2019012317;   10;  0.00;eor
       2812;2019012318;   10;  0.00;eor
       2812;2019012319;   10;  0.00;eor
       2812;2019012320;   10;  0.00;eor
       2812;2019012403;   10;  0.00;eor
       2812;2019012404;   10;  0.00;eor
       2812;2019012405;   10;  0.00;eor
       2812;2019012406;   10;  0.00;eor
       2812;2019012407;   10;  0.00;eor
       2812;2019012408;   10;  0.00;eor
       2812;2019012409;   10;  0.00;eor
       2812;2019012410;   10;  0.00;eor
       2812;2019012411;   10;  0.00;eor
       2812;2019012412;   10;  0.00;eor
       2812;2019012413;   10;  0.00;eor
       2812;2019012414;   10;  0.00;eor
       2812;2019012415;   10;  0.00;eor
       2812;2019012416;   10;  0.00;eor
       2812;2019012417;   10;  0.00;eor
       2812;2019012418;   10;  0.00;eor
       2812;2019012419;   10;  0.00;eor
       2812;2019012420;   10;  0.00;eor
       2812;2019012503;   10;  0.00;eor
       2812;2019012504;   10;  0.00;eor
       2812;2019012505;   10;  0.00;eor
       2812;2019012506;   10;  0.00;eor
       2812;2019012507;   10;  0.00;eor
       2812;2019012508;   10;  0.00;eor
       2812;2019012509;   10;  0.00;eor
       2812;2019012510;   10;  0.00;eor
       2812;2019012511;   10;  0.00;eor
       2812;2019012512;   10;  0.00;eor
       2812;2019012513;   10;  0.00;eor
       2812;2019012514;   10;  0.00;eor
       2812;2019012515;   10;  0.00;eor
       2812;2019012516;   10;  0.00;eor
       2812;2019012517;   10;  0.00;eor
       2812;2019012518;   10;  0.00;eor
       2812;2019012519;   10;  0.00;eor
       2812;2019012520;   10;  0.00;eor
       2812;2019012603;   10;  0.00;eor
       2812;2019012604;   10;  0.00;eor
       2812;2019012605;   10;  0.00;eor
       2812;2019012606;   10;  0.00;eor
       2812;2019012607;   10;  0.00;eor
       2812;2019012608;   10;  0.00;eor
       2812;2019012609;   10;  0.00;eor
       2812;2019012610;   10;  0.00;eor
       2812;2019012611;   10; 23.00;eor
       2812;2019012612;   10;  0.00;eor
       2812;2019012613;   10;  7.00;eor
       2812;2019012614;   10;  0.00;eor
       2812;2019012615;   10;  0.00;eor
       2812;2019012616;   10;  0.00;eor
       2812;2019012617;   10;  0.00;eor
